Date,True,MA_filtered,EMA_filtered,bilateral_filtered
2002-10-04,809.8825073242188,318457.46336364746,933.0198744336222,923.9325994178241
2002-10-07,794.2575225830078,318071.9083557129,930.2721050900457,923.0631821423058
2002-10-08,793.0475006103516,317683.9708404541,927.5547861894577,922.3018384554019
2002-10-09,787.4149932861328,317276.32330322266,924.7797407854314,921.5136445993642
2002-10-10,788.9550018310547,316861.7783050537,922.0901419942556,920.7837785989914
2002-10-11,821.6074981689453,316478.4357910156,920.1003866709822,920.265091989445
2002-10-14,837.3800048828125,316105.06329345703,918.4623593088402,919.6025041558419
2002-10-15,861.3550109863281,315751.0607910156,917.3315207281964,919.005632903639
2002-10-16,869.7100219726562,315401.2057800293,916.3885207528392,918.321441642905
2002-10-17,871.1475067138672,315057.06327819824,915.4926590887011,917.6086479007957
2002-10-18,879.2125091552734,314729.6433105469,914.7742402781381,916.9539111639668
2002-10-21,889.4649963378906,314417.0907897949,914.2730671308065,916.3300127049013
2002-10-22,892.9999847412109,314116.09324645996,913.8518179745769,915.6645468417809
2002-10-23,889.0650024414062,313823.5707244873,913.3609899442171,914.977317647136
2002-10-24,890.1450042724609,313529.5982055664,912.9012674556675,914.3620969562357
2002-10-25,888.7225189208984,313228.2232208252,912.4224803559691,913.7405204014111
2002-10-28,895.3675079345703,312933.3232116699,912.0847581298027,913.2040909592381
2002-10-29,882.7324981689453,312632.6632232666,911.5035252592907,912.579429053543
2002-10-30,886.83251953125,312342.6057281494,911.0149904923987,912.0658525752938
2002-10-31,888.7625122070312,312061.02824401855,910.574347358035,911.5225953357859
2002-11-01,891.9625091552734,311786.55825805664,910.2057961064951,910.9997083355505
2002-11-04,908.7125091552734,311529.00074768066,910.176226067857,910.5755263157305
2002-11-05,911.1199951171876,311279.0032196045,910.1949145638832,910.1081312840055
2002-11-06,917.4524993896484,311031.90072631836,910.3386291148885,909.6696875121331
2002-11-07,912.2125091552734,310770.5482330322,910.3757356503415,909.1906812099598
2002-11-08,899.7799987792969,310488.06324768066,910.1659190786377,908.7089273257402
2002-11-11,885.0749969482422,310202.7507324219,909.6690691354615,908.225604079637
2002-11-12,882.4075012207031,309929.05322265625,909.1292361074464,907.796924717287
2002-11-13,882.510009765625,309673.0007324219,908.6021227145391,907.3931241458373
2002-11-14,893.4000244140625,309433.6957702637,908.3010910650247,907.048027343123
2002-11-15,904.915008544922,309200.8657836914,908.2340399260128,906.7069349452007
2002-11-18,906.394989013672,308978.4957885742,908.1976230762634,906.3131908845597
2002-11-19,898.9100036621094,308758.47830200195,908.0137098205375,905.8708877490894
2002-11-20,905.2075042724608,308568.51078796387,907.958141393843,905.5066601428523
2002-11-21,924.2975158691406,308405.7057952881,908.2816933636509,905.1942479935333
2002-11-22,932.5,308272.87828063965,908.7612637920935,904.8533946814872
2002-11-25,930.9700012207032,308167.0532684326,909.2010407708777,904.51479249353
2002-11-26,922.7874908447266,308071.74826049805,909.4700793862015,904.1690777381896
2002-11-27,926.4749908447266,307997.9157714844,909.8068103061723,903.8996267011731
2002-11-29,938.1450042724608,307966.1532897949,910.3679626619405,903.6918583750887
2002-12-02,938.2100067138672,307918.4907989502,910.9192902669291,903.4668157616328
2002-12-03,927.135009765625,307837.8282928467,911.240393623339,903.1909759668689
2002-12-04,918.2725067138672,307745.54580688477,911.3796433875078,902.9225635354999
2002-12-05,912.8800048828124,307647.7233276367,911.4093535161277,902.6819958588467
2002-12-06,907.5549926757812,307525.5033569336,911.3330295390911,902.459866124
2002-12-09,902.1074829101562,307390.8133544922,911.1503454474289,902.257804480198
2002-12-10,898.3500061035156,307245.24337768555,910.8968733812128,902.0718991569271
2002-12-11,903.9575042724608,307089.0833892822,910.7594601315345,901.9042564648205
2002-12-12,902.977508544922,306918.59840393066,910.6053620803144,901.7013420917723
2002-12-13,895.2799987792969,306747.1659088135,910.3018895397003,901.503939337051
2002-12-16,899.9449920654297,306581.59591674805,910.0968024610017,901.3614571123633
2002-12-17,906.5874938964844,306429.0859375,910.0273112022985,901.2043426949595
2002-12-18,896.2299957275391,306257.28593444824,909.7540970344814,900.9882251415986
2002-12-19,888.4450073242188,306056.0884246826,909.3321348620009,900.8035777473301
2002-12-20,890.5124969482422,305856.93588256836,908.9594687646987,900.6417048646948
2002-12-23,896.9524993896484,305666.0208892822,908.7217069948957,900.5015465902248
2002-12-24,894.8799896240234,305466.8233642578,908.4476135816111,900.3641318563822
2002-12-26,893.3749847412109,305270.61836242676,908.1491456837814,900.2338603416174
2002-12-27,882.2850036621094,305080.8583831787,907.6369844556294,900.0625263020247
2002-12-30,876.7799987792969,304888.9258880615,907.0259550362961,899.9099115423938
2002-12-31,877.6475067138672,304685.3883972168,906.4442035843667,899.7901863227275
2003-01-02,894.4250183105469,304491.0133972168,906.2061999155782,899.7383220244735
2003-01-03,907.9850158691406,304313.94342041016,906.2414239938664,899.7034206848705
2003-01-06,919.4900207519532,304145.6784667969,906.5037724445216,899.6664895831838
2003-01-07,925.6699981689452,303968.96098327637,906.8833016667875,899.6509126121346
2003-01-08,916.0274963378906,303793.5334625244,907.0643748285914,899.6224705842947
2003-01-09,918.9349975585938,303644.96842956543,907.2994366648292,899.6281172304325
2003-01-10,926.4250030517578,303508.4158935547,907.678160751699,899.6671257271726
2003-01-13,927.7324981689452,303365.1983795166,908.0752763441196,899.7231127169687
2003-01-14,927.8249816894532,303208.8958892822,908.4663596182846,899.7826260946628
2003-01-15,924.7924957275392,303037.69842529297,908.7896494422303,899.8506550125543
2003-01-16,917.707489013672,302846.2084350586,908.966240324833,899.9319088928321
2003-01-17,907.5,302635.1434326172,908.9372058629551,900.0054080464065
2003-01-21,895.7550048828125,302409.520904541,908.67617218018,900.0889475531994
2003-01-22,883.3399963378906,302174.6108703613,908.1744657278574,900.149619354813
2003-01-23,883.2100067138672,301943.15339660645,907.680120004808,900.2347135288323
2003-01-24,873.9475250244141,301688.3784484863,907.0121478269784,900.316979520689
2003-01-27,854.2700042724609,301402.2859649658,905.9677489447107,900.4069839869545
2003-01-28,853.5649871826172,301114.60845947266,904.9300704939761,900.5938539309168
2003-01-29,859.3699798583984,300835.3959197998,904.0278904813904,900.8319083668457
2003-01-30,854.5474853515625,300545.08836364746,903.0480804788195,901.0510149575459
2003-01-31,849.7450103759766,300247.7483520508,901.9925741401494,901.2981091318735
2003-02-03,859.0900115966797,299968.8058319092,901.1430184462192,901.5810887094664
2003-02-04,852.2575073242188,299677.48332214355,900.1749885230113,901.8054714828456
2003-02-05,848.8825073242188,299373.41331481934,899.1592958260055,902.049521367614
2003-02-06,839.8050079345703,299060.44079589844,897.9839633925118,902.3122231441765
2003-02-07,835.0675048828125,298756.5557861328,896.7380929269732,902.6083082525669
2003-02-10,831.5874938964844,298454.4857788086,895.4479820550823,902.8801674845479
2003-02-11,833.3200073242188,298148.0283203125,894.2177251297187,903.1642936837832
2003-02-12,824.6224975585938,297839.0058288574,892.8396018114786,903.4567134831899
2003-02-13,815.8974914550781,297517.81329345703,891.3159956658072,903.8019461412154
2003-02-14,825.5450134277344,297185.48080444336,890.0135999779245,904.2412133248971
2003-02-18,843.4550018310547,296860.1283111572,889.0916475393726,904.6929162610338
2003-02-19,846.5649871826172,296545.4007873535,888.2495354531002,905.1217338785133
2003-02-20,842.0399932861328,296238.3882293701,887.3344950141503,905.5219633548604
2003-02-21,842.2574920654297,295940.17071533203,886.4418810943737,905.9272979420538
2003-02-24,840.2699890136719,295645.08572387695,885.5275862016865,906.3371827958457
2003-02-25,832.3099975585938,295349.5532531738,884.4737725651896,906.7780348992178
2003-02-26,833.2249908447266,295061.45823669434,883.4589452043883,907.2920265775127
2003-02-27,833.6425018310547,294765.74822998047,882.4724809791738,907.8514274326619
2003-02-28,840.6775207519531,294467.2407531738,881.6448580043773,908.4437466002313
2003-03-03,840.260009765625,294162.5832519531,880.8253560590555,908.992678459667
2003-03-04,828.5475006103516,293845.92070007324,879.7901510006653,909.5026466285696
2003-03-05,825.177490234375,293528.04566955566,878.70871217361,910.001192322067
2003-03-06,825.4124755859375,293207.960647583,877.6533411520719,910.4832019005013
2003-03-07,822.9424896240234,292881.44061279297,876.5699579534967,910.9563862758145
2003-03-10,817.9575042724609,292546.14811706543,875.4093153063474,911.4337506127022
2003-03-11,805.6899871826172,292191.8580932617,874.028734551422,911.9329268705773
2003-03-12,799.5025024414062,291836.7855834961,872.5529675789463,912.4957730004669
2003-03-13,818.0750122070312,291506.4480895996,871.474196185443,913.1521653846783
2003-03-14,833.7025146484375,291180.3455810547,870.7262420956014,913.7780472242223
2003-03-17,846.5049896240234,290857.41304016113,870.246613333788,914.3577219116161
2003-03-18,863.3849945068359,290551.31802368164,870.1107396936503,914.9350147825869
2003-03-19,869.1675109863281,290257.8205566406,870.0920618974657,915.4811366761638
2003-03-20,872.0749969482422,289969.39555358887,870.1313279380751,916.0207585736588
2003-03-21,885.8425140380859,289699.6205444336,870.4424405341149,916.5910749970783
2003-03-24,879.4574890136719,289427.32553100586,870.6209563455913,917.0462011973392
2003-03-25,870.3574981689453,289155.7430267334,870.6157393519943,917.4953755738169
2003-03-26,871.739990234375,288884.91050720215,870.6380017457049,917.9830570622925
2003-03-27,867.6775207519531,288615.7280731201,870.5793783596899,918.4606102597772
2003-03-28,865.6825103759766,288348.08810424805,870.4824106768441,918.9527623010933
2003-03-31,854.7149963378906,288070.3556213379,870.1701846503302,919.3954437442786
2003-04-01,853.9474945068359,287799.2881011963,869.8489432613501,919.9004455201247
2003-04-02,870.6074981689453,287545.68057250977,869.8639641506094,920.4955819443543
2003-04-03,879.8400115966797,287293.51805114746,870.061509644591,921.05945659804
2003-04-04,878.0649871826172,287038.69302368164,870.2199943483142,921.6113018413918
2003-04-07,885.6299896240234,286791.4154815674,870.5251427696154,922.224579339657
2003-04-08,879.0024871826172,286552.9404602051,870.6930109758134,922.7687769992851
2003-04-09,874.3374786376953,286324.86293029785,870.7651786522863,923.3510945188341
2003-04-10,868.0275115966797,286071.0704650879,870.7109674234623,923.954873978909
2003-04-11,872.2850036621094,285818.0780029297,870.7421364578909,924.61736834517
2003-04-14,876.7724914550781,285587.07803344727,870.8615494281322,925.2757623274952
2003-04-15,887.2899932861328,285382.368057251,871.1868651480926,925.9367459281202
2003-04-16,886.3549957275391,285182.5005493164,871.4872241694678,926.5298344789784
2003-04-17,886.6300048828125,284985.0930480957,871.7870812132963,927.1185474595228
2003-04-21,892.9425048828125,284789.88552856445,872.2060004938808,927.7614747738015
2003-04-22,900.4550018310547,284586.628036499,872.7653866589733,928.4227763937084
2003-04-23,915.0050048828124,284392.85804748535,873.6018147426137,929.1311047581382
2003-04-24,914.040008544922,284193.38053894043,874.4025710555306,929.7893848826951
2003-04-25,904.7975006103516,283980.1755371094,875.0044508486953,930.4362034398966
2003-04-28,907.6525115966796,283777.58305358887,875.6509471011307,931.1669088830803
2003-04-29,917.0050048828124,283601.10304260254,876.4698393344312,931.9565998457183
2003-04-30,917.1175079345704,283429.7205810547,877.2747436631468,932.7205863151933
2003-05-01,913.9324951171876,283253.4855957031,878.0006397315435,933.4865455319423
2003-05-02,922.322494506836,283091.03059387207,878.8783002221434,934.3021118243888
2003-05-05,928.7649993896484,282919.34060668945,879.8661556512028,935.0825651398085
2003-05-06,931.7324981689452,282742.17808532715,880.8932119386828,935.8583337910969
2003-05-07,931.9099884033204,282562.9405517578,881.9034451360025,936.656230607967
2003-05-08,924.8074951171876,282376.51806640625,882.7530302841446,937.39150014501
2003-05-09,926.9300079345704,282184.1905670166,883.6278219207867,938.1731680798999
2003-05-12,938.6649932861328,281980.2580566406,884.7176668983183,939.0290869451907
2003-05-13,943.457489013672,281773.0905456543,885.8808316926817,939.8779346441389
2003-05-14,941.0274963378906,281559.29052734375,886.9728448539729,940.712781624614
2003-05-15,943.2424926757812,281342.79803466797,888.0870953058899,941.5771103197237
2003-05-16,944.5549926757812,281124.31549072266,889.2052714914322,942.4574394619623
2003-05-19,932.3999938964844,280890.4204711914,890.0606125291561,943.2780818701982
2003-05-20,919.4725036621094,280645.78298950195,890.6430262149571,944.0512927490167
2003-05-21,920.4774780273438,280407.19549560547,891.2338074389647,944.877444808555
2003-05-22,928.282485961914,280181.46800231934,891.9674446374389,945.7048722570988
2003-05-23,931.927490234375,279953.71546936035,892.7587326690614,946.5033227991809
2003-05-27,941.197494506836,279729.01794433594,893.7179160717895,947.3409389618595
2003-05-28,953.552490234375,279513.73791503906,894.9027591245141,948.1945610277763
2003-05-29,952.7924957275392,279305.520401001,896.0490905423957,948.9718956415835
2003-05-30,957.0625152587892,279112.57794189453,897.2572771704431,949.7744776311491
2003-06-02,968.322509765625,278930.05548095703,898.6645094990606,950.6287886763458
2003-06-03,969.0124969482422,278758.1979827881,900.0575389534998,951.4401866769051
2003-06-04,979.0924835205078,278600.0479736328,901.6225873607673,952.3079674267462
2003-06-05,986.1625061035156,278444.8730163574,903.2966451576534,953.1621713510393
2003-06-06,992.9000091552734,278290.0230560303,905.0709691972103,954.0340043969848
2003-06-09,981.010009765625,278127.3730621338,906.5747125748026,954.7996148826041
2003-06-10,980.385009765625,277966.3705596924,908.0363026181852,955.6239603137369
2003-06-11,990.3524932861328,277826.5505371094,909.6663261957684,956.5086777353021
2003-06-12,997.5,277698.4880371094,911.4056068651591,957.3646816298501
2003-06-13,993.0774993896484,277566.0980377197,913.0228720636638,958.163847141402
2003-06-16,999.7049865722656,277444.49800109863,914.7393495786856,959.0238835639273
2003-06-17,1011.1924896240234,277333.6629638672,916.6493127479002,959.9284399438579
2003-06-18,1010.3699951171876,277219.5754394531,918.5051678443217,960.7907929336616
2003-06-19,1002.2725067138672,277105.08546447754,920.1639270298572,961.631339068504
2003-06-20,996.4600067138672,276993.99298095703,921.6747404889464,962.4987456685396
2003-06-23,987.605010986328,276874.6404724121,922.9802903997856,963.352579991649
2003-06-24,983.0025177001952,276741.92546081543,924.1688493562294,964.1996553620851
2003-06-25,981.3175048828124,276595.5404815674,925.3005059013102,965.0393724285842
2003-06-26,980.3675079345704,276453.3280029297,926.390941585137,965.8869239780247
2003-06-27,981.302490234375,276309.3680114746,927.4782989841319,966.763105331324
2003-06-30,976.9824829101562,276170.40298461914,928.4585798539542,967.6022506945293
2003-07-01,975.5449981689452,276041.22300720215,929.3909841770234,968.4274884780219
2003-07-02,988.042510986328,275930.4980316162,930.5524005494848,969.3247491680401
2003-07-03,989.447509765625,275828.9980316162,931.718640335943,970.171354850882
2003-07-07,995.3450012207032,275739.1230316162,932.9785682742549,971.0698754205405
2003-07-08,1004.9774932861328,275673.01556396484,934.4042895616188,971.991771616684
2003-07-09,1004.6625061035156,275605.5655822754,935.7955413743297,972.8498766386201
2003-07-10,994.1875152587892,275520.5055999756,936.951818084913,973.652031946929
2003-07-11,994.1000061035156,275429.1305999756,938.08346537241,974.5320575399812
2003-07-14,1003.8874969482422,275355.1580505371,939.3865155026245,975.4953380303264
2003-07-15,1002.6399841308594,275294.120513916,940.6390594358569,976.4016102195791
2003-07-16,996.8199920654296,275238.4929962158,941.751553151294,977.2843972290724
2003-07-17,987.082489013672,275156.3879852295,942.6491954455986,978.1428173560778
2003-07-18,987.7525024414062,275063.40550231934,943.5423302375948,979.0729394837663
2003-07-21,985.2675018310548,274984.3329772949,944.3685712592475,979.9725858340712
2003-07-22,983.3199920654296,274903.0804595947,945.1398865227362,980.8820275318866
2003-07-23,986.5924835205078,274803.64541625977,945.9607300276426,981.8421899613486
2003-07-24,987.5424957275392,274695.80793762207,946.7841313286307,982.7855354316717
2003-07-25,989.1199951171876,274590.48793029785,947.6224652650377,983.7322816421347
2003-07-28,997.3675079345704,274485.81045532227,948.6075156149294,984.7435258989678
2003-07-29,992.1475219726562,274379.0404968262,949.4696939586468,985.6724127874834
2003-07-30,988.8375091552734,274280.28050231934,950.2492546556095,986.6177941791292
2003-07-31,992.4700012207032,274190.8604888916,951.0853090430371,987.60747750053
2003-08-01,984.9075012207032,274085.5804901123,951.7550554227929,988.5206894299426
2003-08-04,978.8775024414062,273974.41554260254,952.2921335815772,989.4339040457043
2003-08-05,974.0175018310548,273869.7680358887,952.7223388934481,990.3567884434317
2003-08-06,967.280014038086,273765.8730316162,953.0106096883914,991.251523882797
2003-08-07,969.977508544922,273671.8305206299,953.3465878835701,992.207533712334
2003-08-08,976.5275115966796,273579.2604980469,953.8056160759089,993.1637514528319
2003-08-11,979.4625244140624,273504.108001709,954.3136736667634,994.0692994766697
2003-08-12,985.3125,273449.93298339844,954.9275118119759,994.9931384125903
2003-08-13,986.9324951171876,273391.9804992676,955.5612738576237,995.8847867642504
2003-08-14,986.7024993896484,273339.71797180176,956.177931788951,996.7714602034727
2003-08-15,990.1674957275392,273304.33795166016,956.8509924610023,997.6582017020031
2003-08-18,995.3574829101562,273269.2204284668,957.6134972223716,998.5381771096093
2003-08-19,1000.1724853515624,273245.3129119873,958.4562494625536,999.4096506974095
2003-08-20,1000.7024841308594,273231.5278930664,959.2928085648963,1000.2631324998937
2003-08-21,1003.1075134277344,273219.282913208,960.1604264829723,1001.147783572405
2003-08-22,999.990005493164,273217.26791381836,960.9491310178275,1002.0138479871692
2003-08-25,992.0975036621094,273187.6453857422,961.5659304761301,1002.874386214053
2003-08-26,992.9850006103516,273144.3653717041,962.188090280768,1003.8162630133944
2003-08-27,996.2249908447266,273112.43536376953,962.8620883117375,1004.7977079805017
2003-08-28,998.7924957275392,273097.6778564453,963.573581527892,1005.7855012740512
2003-08-29,1004.8050079345704,273105.6403656006,964.3900454171331,1006.8223880448652
2003-09-02,1014.5800018310548,273131.5153808594,965.3839059401811,1007.9157948829114
2003-09-03,1024.897491455078,273169.1753692627,966.5623927820602,1009.0064880589161
2003-09-04,1026.4000091552734,273225.57037353516,967.7472960765793,1010.0229370163875
2003-09-05,1024.1899871826172,273270.1153564453,968.864973128184,1011.0227634037802
2003-09-08,1026.70751953125,273304.1828765869,970.0103700866605,1012.0528851948778
2003-09-09,1026.8975067138672,273350.9903717041,971.1368480396745,1013.0386862778964
2003-09-10,1016.7499847412108,273410.0078430176,972.040078469408,1013.9629333636773
2003-09-11,1014.7849884033204,273476.9803314209,972.8865123294854,1014.9515458863312
2003-09-12,1015.602508544922,273521.06283569336,973.7323736406822,1015.9734735757916
2003-09-15,1016.7050018310548,273554.6478424072,974.5833167731648,1016.9928908187601
2003-09-16,1022.1499938964844,273611.5103302002,975.5252311716464,1018.0335485483594
2003-09-17,1027.7899780273438,273701.8178100586,976.5601766539373,1019.086682417381
2003-09-18,1032.864990234375,273815.1978149414,977.6751234575104,1020.1560992762219
2003-09-19,1037.0150146484375,273928.0178222656,978.8501708078257,1021.2277435567185
2003-09-22,1028.4300231933594,274047.15533447266,979.8319500629848,1022.202369132926
2003-09-23,1025.8775024414062,274164.37033081055,980.7437431793891,1023.1758124252206
2003-09-24,1019.2924957275392,274276.502822876,981.5070848140059,1024.1001194957223
2003-09-25,1007.9700012207032,274390.62033081055,982.0311029606731,1024.989943929632
2003-09-26,999.9125061035156,274527.2978363037,982.3851901516205,1025.8993669188258
2003-09-29,1001.4075012207032,274694.9553375244,982.761869578731,1026.8785447757953
2003-09-30,999.8724975585938,274884.4853363037,983.1006938951639,1027.8500001388568
2003-10-01,1007.094970703125,275076.2953033447,983.5758280893809,1028.8629928144774
2003-10-02,1018.427490234375,275256.71279907227,984.2659600130443,1029.883462643588
2003-10-03,1027.4100036621094,275439.05030822754,985.1202975110456,1030.851691235512
2003-10-06,1032.457489013672,275595.60777282715,986.0576676398105,1031.793325314446
2003-10-07,1034.7799987792969,275731.32525634766,987.0224662762358,1032.7317187288704
2003-10-08,1036.0125122070312,275863.35775756836,987.9925661956576,1033.6724621066917
2003-10-09,1038.6425170898438,276004.4052886963,988.995535520295,1034.614704709356
2003-10-10,1038.3424987792969,276170.92028808594,989.9727031095822,1035.5294090182501
2003-10-13,1042.592529296875,276364.3828277588,991.0146798657662,1036.4716243850353
2003-10-14,1046.2899780273438,276559.87031555176,992.1092402254014,1037.4303297807585
2003-10-15,1048.2950134277344,276740.8578186035,993.2218297937645,1038.3762603298487
2003-10-16,1048.4524841308594,276898.500289917,994.3155061172713,1039.2880731292828
2003-10-17,1044.4624633789062,277039.94024658203,995.3085151719571,1040.1564385161228
2003-10-20,1041.2049865722656,277177.78022766113,996.217356189785,1041.0189388338251
2003-10-21,1045.4674987792969,277327.41271972656,997.1926065380922,1041.9084934021087
2003-10-22,1037.7025146484375,277465.0552215576,997.9947829363167,1042.7332495614685
2003-10-23,1031.364990234375,277571.0877227783,998.6555791204366,1043.5618085063359
2003-10-24,1028.6925201416016,277672.12773132324,999.2503700317468,1044.385055017625
2003-10-27,1031.6750183105469,277764.3402404785,999.8924422748913,1045.2486016985508
2003-10-28,1038.9600219726562,277860.6277618408,1000.666057714451,1046.139749477164
2003-10-29,1047.019989013672,277965.22274780273,1001.5839573441385,1047.029654853986
2003-10-30,1047.9199829101562,278057.2702331543,1002.5015024048517,1047.9024316287328
2003-10-31,1049.419952392578,278155.83268737793,1003.4305806224305,1048.790629527983
2003-11-03,1055.469970703125,278268.7951660156,1004.4610635943254,1049.707724664529
2003-11-04,1055.7474975585938,278382.30516052246,1005.4766365441129,1050.5911789025124
2003-11-05,1051.1200256347656,278508.24517822266,1006.3804660310565,1051.4200164520948
2003-11-06,1053.9325256347656,278646.28019714355,1007.3220909737041,1052.2670840938063
2003-11-07,1056.4550170898438,278784.68771362305,1008.2950202037266,1053.1165557830836
2003-11-10,1049.8874816894531,278937.6576843262,1009.1186333024538,1053.909748352163
2003-11-11,1046.3424682617188,279098.1876525879,1009.8557389452114,1054.7271589476316
2003-11-12,1052.6924743652344,279266.7676086426,1010.7039911317465,1055.5909082456885
2003-11-13,1057.3875122070312,279436.332611084,1011.6284172916531,1056.4494218696623
2003-11-14,1055.1300048828125,279594.6776123047,1012.4898348677157,1057.2801302769053
2003-11-17,1044.9024963378906,279733.84759521484,1013.1316697483131,1058.0738312304331
2003-11-18,1040.1375122070312,279860.8426055908,1013.6664389059115,1058.8678331458314
2003-11-19,1038.6724853515625,280001.85258483887,1014.161608142459,1059.6696582121008
2003-11-20,1038.9974975585938,280154.22009277344,1014.6534079328776,1060.4747968980732
2003-11-21,1034.4249877929688,280300.7300872803,1015.0449243657507,1061.2537764398471
2003-11-24,1043.6799926757812,280459.4900817871,1015.6119554213948,1062.0675090466561
2003-11-25,1053.33251953125,280643.1175842285,1016.3588972849562,1062.8486582741243
2003-11-26,1054.7674865722656,280841.55255126953,1017.1194634094574,1063.5855703988163
2003-11-28,1058.5124816894531,281055.7850189209,1017.9391271377741,1064.3386675196298
2003-12-01,1064.2474670410156,281282.47247314453,1018.8561239675413,1065.0858402294812
2003-12-02,1068.2949829101562,281524.74995422363,1019.8351112733357,1065.8063826140717
2003-12-03,1067.5700073242188,281761.91746520996,1020.7803567396898,1066.5065500817948
2003-12-04,1066.9924926757812,281981.19247436523,1021.6954485404044,1067.2120521862762
2003-12-05,1065.2574768066406,282205.4224395752,1022.558062961518,1067.8964296704182
2003-12-08,1065.3300170898438,282453.19744873047,1023.4050323501978,1068.5699076124413
2003-12-09,1065.14501953125,282687.35746765137,1024.2315667498226,1069.2284064079438
2003-12-10,1058.9150390625,282908.745010376,1024.918368181757,1069.8554016423097
2003-12-11,1065.7350158691406,283148.4475250244,1025.7266186310121,1070.541351618032
2003-12-12,1071.9375,283410.5025177002,1026.641685588814,1071.2163816789546
2003-12-15,1073.2425231933594,283689.48751831055,1027.5644744522704,1071.8393885344508
2003-12-16,1071.7875061035156,283968.2275238037,1028.4401780493247,1072.4383213985732
2003-12-17,1074.822509765625,284255.6350402832,1029.3586400635088,1073.0436637974467
2003-12-18,1082.9100036621094,284549.59004211426,1030.419063105065,1073.6668852269352
2003-12-19,1088.2725219726562,284816.25506591797,1031.564676151948,1074.2793326622336
2003-12-22,1090.1699829101562,285069.0450439453,1032.725177275873,1074.9025279270488
2003-12-23,1094.4099731445312,285302.1000061035,1033.946658382183,1075.5509147105715
2003-12-24,1094.7975158691406,285527.1875,1035.1516258571721,1076.1853899074222
2003-12-26,1095.6100158691406,285751.6500091553,1036.3488216989933,1076.8054783589791
2003-12-29,1102.6849975585938,285975.1224975586,1037.6624093397775,1077.4291773127754
2003-12-30,1108.8200073242188,286194.4775085449,1039.071470686004,1078.0192924063447
2003-12-31,1110.08251953125,286411.56004333496,1040.477630069078,1078.546159459506
2004-01-02,1111.082489013672,286633.5775299072,1041.875746087783,1079.0598553225286
2004-01-05,1115.3499755859375,286858.7825012207,1043.33068132537,1079.582659474461
2004-01-06,1122.1974792480469,287092.25746154785,1044.892400096116,1080.096944942915
2004-01-07,1123.1949768066406,287320.0849304199,1046.4429461695918,1080.5804948340049
2004-01-08,1128.77001953125,287566.1224517822,1048.0731852460601,1081.0510370385832
2004-01-09,1126.6500244140625,287805.93995666504,1049.6291622592878,1081.497311046268
2004-01-12,1124.459991455078,288041.6374359131,1051.1109608572242,1081.944197727413
2004-01-13,1123.1774597167969,288272.8523864746,1052.538020240582,1082.4165177276768
2004-01-14,1125.927490234375,288490.0673675537,1053.9912770721423,1082.9040456253956
2004-01-15,1131.0550231933594,288710.0023956299,1055.51729184682,1083.3846428908062
2004-01-16,1135.9400024414062,288928.48989868164,1057.109820769485,1083.854844878243
2004-01-20,1139.2325134277344,289155.5099029541,1058.7360127033116,1084.3220915845266
2004-01-21,1142.5549926757812,289398.2848968506,1060.3957944849446,1084.7821620372135
2004-01-22,1146.269989013672,289659.479888916,1062.0962735845233,1085.2305259908837
2004-01-23,1143.1625061035156,289920.2348937988,1063.7015455155924,1085.6618225414074
2004-01-26,1148.3250122070312,290186.04989624023,1065.3772577273041,1086.1193602085214
2004-01-27,1149.7100219726562,290442.3598937988,1067.047213454935,1086.5677402591944
2004-01-28,1137.042510986328,290674.48739624023,1068.433258950606,1086.9948010031158
2004-01-29,1129.8399963378906,290897.93240356445,1069.6492339483739,1087.4513234772023
2004-01-30,1131.7850036621094,291130.80740356445,1070.879645229834,1087.9373067505176
2004-02-02,1134.177490234375,291359.77738952637,1072.1330679031912,1088.4247546627328
2004-02-03,1135.0149841308594,291570.4948577881,1073.3782543631448,1088.9051170198256
2004-02-04,1130.8300170898438,291768.82487487793,1074.5159130310003,1089.3731545712874
2004-02-05,1127.6799926757812,291965.534866333,1075.5686670833722,1089.8472196333357
2004-02-06,1135.6325073242188,292178.3798828125,1076.7580500584386,1090.3347777049996
2004-02-09,1141.5599975585938,292393.46488952637,1078.0412569396296,1090.814027016187
2004-02-10,1142.7675170898438,292598.08740234375,1079.322965061416,1091.2660066627523
2004-02-11,1151.1300048828125,292811.0074005127,1080.7448866420375,1091.7153787700665
2004-02-12,1154.7674865722656,293038.63987731934,1082.2106807000619,1092.1567824709552
2004-02-13,1149.510009765625,293269.8773803711,1083.5433406815582,1092.5876003262988
2004-02-17,1151.8975219726562,293508.89489746094,1084.8968888259365,1093.0351766628878
2004-02-18,1153.9375,293755.27740478516,1086.2640296412644,1093.4570896860023
2004-02-19,1151.0749816894531,294004.24490356445,1087.5474148303374,1093.8513978726235
2004-02-20,1144.9950256347656,294250.8899230957,1088.6849912819102,1094.2428015810985
2004-02-23,1142.1924743652344,294489.1248931885,1089.744545402372,1094.6470585298648
2004-02-24,1139.7625122070312,294725.9098968506,1090.7350001905832,1095.0474521684669
2004-02-25,1141.739990234375,294972.36988830566,1091.7449999934306,1095.4647098414182
2004-02-26,1143.6075134277344,295216.03240966797,1092.7719804574763,1095.8837982929485
2004-02-27,1146.0550231933594,295455.49993896484,1093.8270902146226,1096.3093762877286
2004-03-01,1150.824951171875,295710.0948944092,1094.9557607286276,1096.7518829020396
2004-03-02,1152.230010986328,295973.8798980713,1096.089904298087,1097.1824750069636
